,word,part
1030144,carefree,JJ
1030148,dark,JJ
1030155,unshed,JJ
1030160,glad,JJ
1030165,glad,JJ
1030175,right,JJ
1030200,right,JJ
1030268,swift,JJ
1030272,big,JJ
1030363,challenging,JJ
1030367,great,JJ
1030390,own,JJ
1030394,strange,JJ
1030419,hardy,JJ
1030423,own,JJ
1030436,own,JJ
1030471,whole,JJ
1030479,sound,JJ
1030526,carefree,JJ
1030528,dreamless,JJ
1030667,little,JJ
1030698,week-old,JJ
1030699,blond,JJ
1030703,upper,JJ
1030725,tall,JJ
1030735,cold,JJ
1030800,tight,JJ
1030807,right,JJ
1030809,stiff,JJ
1030855,high,JJ
1030861,official,JJ
1030874,funny,JJ
1030904,sly,JJ
1030974,far,JJ
1031021,right,JJ
1031028,black,JJ
1031038,fast,JJ
1031065,right,JJ
1031101,precipice-walled,JJ
1031130,Like,JJ
1031171,long,JJ
1031175,thin,JJ
1031199,prosperous,JJ
1031237,particular,JJ
1031340,tight,JJ
1031360,different,JJ
1031392,insane,JJ
1031449,elaborate,JJ
1031457,front,JJ
1031460,long,JJ
1031463,wooden,JJ
1031473,ornate,JJ
1031476,notorious,JJ
1031485,rocky,JJ
1031503,front,JJ
1031509,long,JJ
1031511,narrow,JJ
1031522,good,JJ
1031547,tight,JJ
1031576,tipsy,JJ
1031580,unlikely,JJ
1031592,Fierce,JJ
1031609,vicious,JJ
1031630,busy,JJ
1031776,easy,JJ
1031783,prominent,JJ
1031790,somnolent,JJ
1031792,dull,JJ
1031845,sleek-headed,JJ
1031903,tall,JJ
1031905,wide-shouldered,JJ
1031928,heavy,JJ
1031963,Small,JJ
1031980,open,JJ
1032015,open,JJ
1032027,half-filled,JJ
1032057,half-drunk,JJ
1032069,powerful,JJ
1032097,brutal,JJ
1032103,flat,JJ
1032113,sturdy,JJ
1032190,desperate,JJ
1032203,empty,JJ
1032264,thin,JJ
1032272,ingenious,JJ
1032290,right,JJ
1032298,loose,JJ
1032313,sure,JJ
1032358,unlikely,JJ
1032422,unclean,JJ
1032430,disdainful,JJ
1032479,outside,JJ
1032489,unspoken,JJ
1032501,high,JJ
1032523,young,JJ
1032555,faint,JJ
1032647,Old,JJ
1032681,quick,JJ
1032696,such,JJ
1032719,nice,JJ
1032741,dark,JJ
1032790,open,JJ
1032820,own,JJ
1032827,glad,JJ
1032876,recent,JJ
1032942,distant,JJ
1032957,occasional,JJ
1032985,double,JJ
1032995,distant,JJ
1033051,sharp,JJ
1033067,brushy,JJ
1033079,fresh,JJ
1033105,angry,JJ
1033150,brushy,JJ
1033217,unmolested,JJ
1033241,harsh,JJ
1033270,would-be,JJ
1033372,wild,JJ
1033402,brief,JJ
1033406,upper,JJ
1033448,long,JJ
1033453,effective,JJ
1033456,endless,JJ
1033468,safe,JJ
1033518,undiminished,JJ
1033530,open,JJ
1033548,loose,JJ
1033677,east,JJ
1033722,rough,JJ
1033723,long,JJ
1033763,muddy,JJ
1033764,wet,JJ
1033765,dark,JJ
1033781,various,JJ
1033796,belligerent,JJ
1033810,dark,JJ
1033866,neat,JJ
1033891,goddamn,JJ
1033946,open,JJ
1033949,good,JJ
1034012,bad,JJ
1034030,long,JJ
1034053,rough,JJ
1034074,dark,JJ
1034075,brown,JJ
1034082,large,JJ
1034084,powerful,JJ
1034091,small,JJ
1034098,immediate,JJ
1034104,clean,JJ
1034114,rough,JJ
1034154,dark,JJ
1034155,green,JJ
1034176,dark,JJ
1034179,gray,JJ
1034207,black,JJ
1034210,green,JJ
1034222,bad,JJ
1034246,able,JJ
1034254,unfamiliar,JJ
1034261,warm,JJ
1034267,solid,JJ
1034294,narrow,JJ
1034368,wide,JJ
1034419,wide,JJ
1034429,hundred-and-eighty-degree,JJ
1034436,fifteen-minute,JJ
1034456,solid,JJ
1034469,sheer,JJ
1034493,perfect,JJ
1034499,visible,JJ
1034508,great,JJ
1034539,light,JJ
1034599,able,JJ
1034615,full,JJ
1034635,hysterical,JJ
1034648,placid,JJ
1034679,Japanese,JJ
1034683,low,JJ
1034687,difficult,JJ
1034697,usual,JJ
1034698,vertical,JJ
1034705,deplorable,JJ
1034725,rid,JJ
1034736,direct,JJ
1034781,open,JJ
1034788,deep,JJ
1034793,full,JJ
1034847,gray,JJ
1034872,old,JJ
1034903,right,JJ
1034910,mental,JJ
1034950,correct,JJ
1034952,Japanese,JJ
1034955,strong,JJ
1034959,American,JJ
1034966,present,JJ
1034989,conspicuous,JJ
1035018,original,JJ
1035076,sure,JJ
1035101,light,JJ
1035218,sure,JJ
1035240,unmistakable,JJ
1035254,gray,JJ
1035286,yellow,JJ
1035318,high-pitched,JJ
1035391,tight,JJ
1035444,identifiable,JJ
1035532,Perfect,JJ
1035539,rapid,JJ
1035596,dangerous,JJ
1035602,small,JJ
1035607,dear,JJ
1035613,good,JJ
1035636,circular,JJ
1035653,possible,JJ
1035660,Blind,JJ
1035681,red,JJ
1035688,gray,JJ
1035741,large,JJ
1035894,charming,JJ
1035899,tiny,JJ
1035902,Cool,JJ
1035908,open,JJ
1035910,smashed-out,JJ
1035922,faint,JJ
1035943,definite,JJ
1035946,final,JJ
1035960,latent,JJ
1035994,short,JJ
1036015,old,JJ
1036034,Spanish,JJ
1036044,scarcely-tapped,JJ
1036061,vague,JJ
1036062,golden,JJ
1036087,gauche,JJ
1036092,poignant,JJ
1036101,White-shirted,JJ
1036103,conservatively-cravated,JJ
1036109,eastern,JJ
1036121,treble,JJ
1036133,emergent,JJ
1036138,red,JJ
1036144,blonde,JJ
1036163,old,JJ
1036174,white,JJ
1036186,rapidly-diminishing,JJ
1036197,black,JJ
1036201,discernible,JJ
1036215,delicately-textured,JJ
1036227,cool,JJ
1036230,cool,JJ
1036252,romantic,JJ
1036261,dusty,JJ
1036290,pre-war,JJ
1036343,fat,JJ
1036350,handsome,JJ
1036353,darkhaired,JJ
1036391,suhthuhn,JJ
1036433,apparent,JJ
1036511,important,JJ
1036529,kittenish,JJ
1036558,nice,JJ
1036559,cold,JJ
1036611,sweet,JJ
1036670,p'lite,JJ
1036674,cohnfidunt,JJ
1036744,occasional,JJ
1036753,occasional,JJ
1036771,nahce,JJ
1036792,good,JJ
1036822,then,JJ
1036873,rusty,JJ
1036874,pick-up,JJ
1036892,dust-swirling,JJ
1036897,brown,JJ
1036926,straight,JJ
1036928,black,JJ
1036933,vigorous,JJ
1036937,slender,JJ
1036951,right,JJ
1036961,left,JJ
1036965,loosely-taped,JJ
1036976,narrow,JJ
1036981,narrow,JJ
1037010,low,JJ
1037046,western-style,JJ
1037081,slivery,JJ
1037091,medical,JJ
1037118,old,JJ
1037166,glassless,JJ
1037167,rear,JJ
1037173,red,JJ
1037180,pearly,JJ
1037181,little,JJ
1037190,little,JJ
1037233,dusty,JJ
1037263,long,JJ
1037276,Spanish,JJ
1037300,white,JJ
1037362,White,JJ
1037389,taut,JJ
1037418,tight,JJ
1037502,rear,JJ
1037506,left,JJ
1037517,red,JJ
1037533,black,JJ
1037537,dull,JJ
1037538,silver,JJ
1037572,right,JJ
1037610,waterproof,JJ
1037637,long,JJ
1037672,stormy,JJ
1037714,vicious,JJ
1037726,big,JJ
1037739,gray,JJ
1037743,long,JJ
1037745,long,JJ
1037758,fat,JJ
1037760,solemn,JJ
1037762,intent,JJ
1037782,old,JJ
1037783,pick-up,JJ
1037819,unoccupied,JJ
1037826,small,JJ
1037827,amber,JJ
1037872,tiny,JJ
1037874,dark,JJ
1037878,far,JJ
1037886,splintery,JJ
1037924,white,JJ
1037926,soft-looking,JJ
1037930,occasional,JJ
1037932,discernible,JJ
1037973,rusty,JJ
1037985,small,JJ
1038034,natural,JJ
1038036,casual,JJ
1038047,little,JJ
1038067,far,JJ
1038077,dark,JJ
1038093,insane,JJ
1038105,gray-haired,JJ
1038126,fat,JJ
1038140,self-proclaimed,JJ
1038149,own,JJ
1038176,amber,JJ
1038240,pale,JJ
1038250,rear,JJ
1038307,wide,JJ
1038316,Big,JJ
1038318,dark,JJ
1038321,melting,JJ
1038323,golden,JJ
1038324,brown,JJ
1038328,hot,JJ
1038336,flawless,JJ
1038339,smooth,JJ
1038361,familiar,JJ
1038430,sorry,JJ
1038449,worth,JJ
1038533,high-pitched,JJ
1038540,low-pitched,JJ
1038580,good,JJ
1038597,certain,JJ
1038621,sorry,JJ
1038735,seventeen-inch,JJ
1038772,splendid,JJ
1038784,Splendid,JJ
1038844,honest,JJ
1038867,fair,JJ
1038887,important,JJ
1038975,secret,JJ
1038982,high-powered,JJ
1039045,lovely,JJ
1039071,super,JJ
1039088,big,JJ
1039098,thick,JJ
1039100,foamy,JJ
1039127,luxurious,JJ
1039147,hazy,JJ
1039188,clean,JJ
1039295,evident,JJ
1039336,slippery,JJ
1039376,mad,JJ
1039515,unconscious,JJ
1039525,dead,JJ
1039594,good,JJ
1039623,sure,JJ
1039694,excellent,JJ
1039698,upcoming,JJ
1039707,documentary-type,JJ
1039724,salacious,JJ
1039773,real,JJ
1039850,worth-waiting-for,JJ
1039883,front,JJ
1040003,clean,JJ
1040052,three-dimensional,JJ
1040054,complete,JJ
1040059,glorious,JJ
1040066,long,JJ
1040205,grim,JJ
1040220,front,JJ
1040240,Hot,JJ
1040248,cold,JJ
1040287,quiet,JJ
1040289,calm,JJ
1040315,big,JJ
1040324,shrubbery-lined,JJ
1040335,uniformed,JJ
1040352,gray,JJ
1040366,far,JJ
1040386,limp-looking,JJ
1040400,nude,JJ
1040409,thick,JJ
1040410,green,JJ
1040525,dead,JJ
1040606,new,JJ
1040649,new,JJ
1040666,secret,JJ
1040709,foul,JJ
1040711,fair,JJ
1040730,big,JJ
1040734,thick,JJ
1040818,primary,JJ
1040872,old,JJ
1040930,mild,JJ
1040940,antique,JJ
1040949,old,JJ
1040982,young,JJ
1040984,healthy,JJ
1040991,interesting,JJ
1040996,one-room,JJ
1041001,ancient,JJ
1041013,southern,JJ
1041053,part-time,JJ
1041061,normal,JJ
1041078,excellent,JJ
1041109,city-wide,JJ
1041111,joyous,JJ
1041188,close,JJ
1041246,new,JJ
1041288,new,JJ
1041304,long,JJ
1041311,gorgeous,JJ
1041365,full,JJ
1041367,sexy,JJ
1041370,full,JJ
1041371,bodied,JJ
1041374,rare,JJ
1041388,magnificent,JJ
1041392,perfect,JJ
1041407,physical,JJ
1041419,physical,JJ
1041423,true,JJ
1041441,entire,JJ
1041501,obvious,JJ
1041506,aware,JJ
1041523,faint,JJ
1041597,strong,JJ
1041686,surreptitious,JJ
1041697,aware,JJ
1041725,nude,JJ
1041733,wishful,JJ
1041749,strong,JJ
1041750,physical,JJ
1041778,unuttered,JJ
1041809,high,JJ
1041826,fond,JJ
1041832,young,JJ
1041850,slow,JJ
1041856,elderly,JJ
1041885,economic,JJ
1041897,old,JJ
1041972,aware,JJ
1041975,give-away,JJ
1042007,cavernous,JJ
1042017,hard,JJ
1042050,odd,JJ
1042067,aware,JJ
1042070,humid,JJ
1042081,opportune,JJ
1042110,old,JJ
1042128,pink,JJ
1042144,bear-like,JJ
1042160,warm,JJ
1042162,moist,JJ
1042164,tender,JJ
1042184,long,JJ
1042317,invaluable,JJ
1042657,heavy,JJ
1042673,good,JJ
1042764,usual,JJ
1042785,uncertain,JJ
1042820,usual,JJ
1042828,different,JJ
1042900,clear,JJ
1042995,sure,JJ
1043008,dark,JJ
1043032,cheap,JJ
1043042,cheap,JJ
1043045,good,JJ
1043054,good,JJ
1043056,loyal,JJ
1043071,own,JJ
1043083,ashamed,JJ
1043112,imaginative,JJ
1043147,small,JJ
1043148,black,JJ
1043154,secret,JJ
1043201,good,JJ
1043226,crummy,JJ
1043309,large,JJ
1043311,square,JJ
1043356,late,JJ
1043383,industrious,JJ
1043429,dark,JJ
1043442,swarthy,JJ
1043456,swarthy,JJ
1043512,blond,JJ
1043546,maternal,JJ
1043555,busy,JJ
1043587,able,JJ
1043598,able,JJ
1043609,young,JJ
1043697,beautiful,JJ
1043702,meek,JJ
1043760,early,JJ
1043766,laden,JJ
1043783,own,JJ
1043791,late,JJ
1043806,reluctant,JJ
1043812,small,JJ
1043839,black,JJ
1043862,long,JJ
1043863,meaningful,JJ
1043884,long,JJ
1043938,new,JJ
1043952,new,JJ
1043969,intelligent,JJ
1044000,small,JJ
1044063,Dear,JJ
1044088,like,JJ
1044110,great,JJ
1044188,such,JJ
1044387,small,JJ
1044388,attractive,JJ
1044395,major,JJ
1044397,minor,JJ
1044430,dark,JJ
1044436,interesting,JJ
1044447,young,JJ
1044480,partial,JJ
1044505,great,JJ
1044525,sad,JJ
1044562,virtuous,JJ
1044607,own,JJ
1044619,Italian,JJ
1044639,self-conscious,JJ
1044648,small,JJ
1044671,young,JJ
1044704,stately,JJ
1044705,blond,JJ
1044714,literary,JJ
1044748,ordinary,JJ
1044767,special,JJ
1044779,dark,JJ
1044780,green,JJ
1044785,pale,JJ
1044786,green,JJ
1044801,white,JJ
1044802,blond,JJ
1044805,clean,JJ
1044808,long,JJ
1044825,blue,JJ
1044844,noble,JJ
1044846,pure,JJ
1044863,usual,JJ
1044881,simple,JJ
1044903,low,JJ
1044982,beautiful,JJ
1045017,little,JJ
1045024,old,JJ
1045036,small,JJ
1045038,thimble-sized,JJ
1045057,sweet,JJ
1045119,rough,JJ
1045135,large,JJ
1045148,intimate,JJ
1045150,thoughtful,JJ
1045155,shy,JJ
1045158,new,JJ
1045168,young,JJ
1045198,white,JJ
1045202,pale,JJ
1045206,blind,JJ
1045283,dull,JJ
1045284,domestic,JJ
1045293,blind,JJ
1045300,dirty,JJ
1045388,sweet,JJ
1045392,sad,JJ
1045413,small,JJ
1045422,unhappy,JJ
1045528,expectant,JJ
1045562,stolid,JJ
1045571,flat,JJ
1045573,featureless,JJ
1045576,dead,JJ
1045579,Molten,JJ
1045585,angry,JJ
1045609,acid,JJ
1045639,fiery,JJ
1045640,orange,JJ
1045641,brown,JJ
1045648,high-stepped,JJ
1045672,raw,JJ
1045685,black,JJ
1045706,gaunt,JJ
1045713,dust-thick,JJ
1045746,played-out,JJ
1045754,sweat-soaked,JJ
1045757,salt-edged,JJ
1045772,possible,JJ
1045824,warm,JJ
1045826,stale,JJ
1045830,brackish,JJ
1045854,small,JJ
1045860,long,JJ
1045875,young,JJ
1045888,dark,JJ
1045890,baleful,JJ
1045961,dark,JJ
1045963,opaque,JJ
1045965,explosive,JJ
1045968,thick,JJ
1046010,under,JJ
1046048,homely,JJ
1046052,dry,JJ
1046215,wide,JJ
1046233,pathless,JJ
1046239,common,JJ
1046246,romantic,JJ
1046296,whole,JJ
1046320,late,JJ
1046354,open,JJ
1046363,shy,JJ
1046377,inviolate,JJ
1046412,wide,JJ
1046453,noble,JJ
1046460,hard,JJ
1046504,good,JJ
1046520,real,JJ
1046524,own,JJ
1046601,heavy,JJ
1046605,blue,JJ
1046628,clear,JJ
1046631,open,JJ
1046640,sharp-limbed,JJ
1046643,gaunt,JJ
1046664,heavy,JJ
1046666,ominous,JJ
1046668,leaden,JJ
1046697,primitive,JJ
1046759,sandy,JJ
1046794,stubborn,JJ
1046806,great,JJ
1046807,black,JJ
1046839,six-ton,JJ
1046850,black,JJ
1046887,solid,JJ
1046941,big,JJ
1046964,dangerous,JJ
1046983,sodden,JJ
1047006,weird,JJ
1047013,low,JJ
1047015,angry,JJ
1047034,bright,JJ
1047043,wet,JJ
1047081,heavy,JJ
1047093,real,JJ
1047104,oily,JJ
1047110,muddy,JJ
1047133,half-swamped,JJ
1047163,pale,JJ
1047168,dark,JJ
1047182,cheery,JJ
1047193,lucky,JJ
1047197,soft,JJ
1047263,white,JJ
1047320,up-jutting,JJ
1047326,pale,JJ
1047338,lucky,JJ
1047352,bitter,JJ
1047356,homely,JJ
1047360,gray,JJ
1047362,crimson,JJ
1047369,wet,JJ
1047406,half-swimming,JJ
1047415,tall,JJ
1047454,swollen,JJ
1047461,worldly,JJ
1047536,muddy,JJ
1047538,placid,JJ
1047556,damp,JJ
1047575,desolate,JJ
1047577,dry,JJ
1047585,terrible,JJ
1047612,dry,JJ
1047623,tight,JJ
1047678,tight,JJ
1047687,small,JJ
1047711,chunky,JJ
1047713,watery,JJ
1047755,good,JJ
1047765,long,JJ
1047782,low,JJ
1047807,open,JJ
1047819,meager,JJ
1047835,wet,JJ
1047841,good,JJ
1047882,long,JJ
1047939,great,JJ
1047940,oily,JJ
1047948,fierce,JJ
1048000,bare,JJ
1048013,shark-infested,JJ
1048018,bad,JJ
1048060,unstuck,JJ
1048088,old,JJ
1048089,spavined,JJ
1048098,sharp,JJ
1048104,loose,JJ
1048170,live,JJ
1048181,dense,JJ
1048184,black-and-orange,JJ
1048196,mortal,JJ
1048209,leaky,JJ
1048262,barren,JJ
1048284,interminable,JJ
1048294,gigantic,JJ
1048307,hot,JJ
1048315,silent,JJ
1048318,big,JJ
1048386,real,JJ
1048412,mild,JJ
1048424,primitive,JJ
1048442,German,JJ
1048454,wide,JJ
1048464,warlike,JJ
1048481,all-female,JJ
1048483,matriarchal,JJ
1048487,self-sufficient,JJ
1048517,sure,JJ
1048581,long,JJ
1048603,amatory,JJ
1048611,revolting,JJ
1048613,ingenious,JJ
1048620,important,JJ
1048707,ancient,JJ
1048736,own,JJ
1048739,big,JJ
1048760,naked,JJ
1048763,wooden,JJ
1048780,wooden,JJ
1048798,high,JJ
1048808,fine,JJ
1048814,primitive,JJ
1048844,strapping,JJ
1048846,blonde,JJ
1048896,worthy,JJ
1048916,small,JJ
1048959,glad,JJ
1048963,long,JJ
1048965,graceful,JJ
1048979,open,JJ
1049012,sickly,JJ
1049013,green,JJ
1049016,tongue-tied,JJ
1049060,thirsty,JJ
1049062,hungry,JJ
1049066,sore,JJ
1049097,full,JJ
1049100,bare,JJ
1049108,red,JJ
1049113,blue-black,JJ
1049134,welcome,JJ
1049191,large,JJ
1049210,rosy,JJ
1049240,big,JJ
1049241,wooden,JJ
1049291,tribal,JJ
1049294,discernible,JJ
1049297,maggoty,JJ
1049326,dead,JJ
1049341,small,JJ
1049382,casual,JJ
1049385,American,JJ
1049418,well-made,JJ
1049422,old,JJ
1049461,old,JJ
1049467,proud,JJ
1049521,own,JJ
1049534,afraid,JJ
1049545,big,JJ
1049598,strong,JJ
1049600,cunning,JJ
1049659,such,JJ
1049724,lithe,JJ
1049726,muscular,JJ
1049749,creditable,JJ
1049796,pale,JJ
1049818,weekly,JJ
1049822,great,JJ
1049844,own,JJ
1049858,bare,JJ
1049869,rudimentary,JJ
1049887,loquacious,JJ
1049888,old,JJ
1049900,great,JJ
1049912,alive,JJ
1049979,normal,JJ
1049989,minor,JJ
1050015,inter-tribal,JJ
1050052,considerable,JJ
1050117,great,JJ
1050127,necessary,JJ
1050168,betel-stained,JJ
1050201,old,JJ
1050213,small,JJ
1050228,squalid,JJ
1050273,long,JJ
1050283,stiff,JJ
1050308,spare,JJ
1050338,simple,JJ
1050361,drunken,JJ
1050363,careless,JJ
1050481,decent,JJ
1050527,own,JJ
1050621,long,JJ
1050650,gray,JJ
1050659,far-away,JJ
1050716,big,JJ
1050717,floppy,JJ
1050725,kind,JJ
1050763,strange,JJ
1050783,outlandish,JJ
1050805,right,JJ
1050813,personal,JJ
1050837,meager,JJ
1050875,ready,JJ
1050917,convertible,JJ
1050940,loose,JJ
1050944,Slender,JJ
1050949,dark,JJ
1050950,brown,JJ
1051032,industrial,JJ
1051046,back,JJ
1051077,small,JJ
1051083,lonely,JJ
1051102,close,JJ
1051134,tiny,JJ
1051157,blonde-haired,JJ
1051234,barefoot,JJ
1051241,real,JJ
1051281,levi-clad,JJ
1051318,tiny,JJ
1051333,crooked,JJ
1051344,hazy,JJ
1051346,uncertain,JJ
1051353,dusty,JJ
1051418,blonde-headed,JJ
1051427,white,JJ
1051431,red,JJ
1051451,clear,JJ
1051452,blue,JJ
1051455,immaculate,JJ
1051463,big,JJ
1051476,dead,JJ
1051502,particular,JJ
1051517,natural,JJ
1051555,gentle,JJ
1051567,white,JJ
1051584,blood-flecked,JJ
1051647,sure,JJ
1051677,unreasonable,JJ
1051689,curly,JJ
1051690,blonde,JJ
1051694,brown,JJ
1051750,blonde,JJ
1051782,straight,JJ
1051784,solid,JJ
1051786,once-in-a-lifetime,JJ
1051817,hollow,JJ
1051832,short,JJ
1051853,slight,JJ
1051877,difficult,JJ
1051909,thoughtful,JJ
1051931,empty,JJ
1051940,open,JJ
1051949,open,JJ
1051952,dark,JJ
1052100,dark,JJ
1052109,white,JJ
1052118,bright,JJ
1052162,incoherent,JJ
1052169,red,JJ
1052201,misshapen,JJ
1052253,sharp,JJ
1052263,sure,JJ
1052280,urgent,JJ
1052301,front,JJ
1052320,unfamiliar,JJ
1052382,clean,JJ
1052397,dark,JJ
1052425,stocky,JJ
1052432,smoky,JJ
1052436,narrow,JJ
1052439,blue,JJ
1052445,horned,JJ
1052467,particular,JJ
1052473,fat,JJ
1052481,young,JJ
1052508,right,JJ
1052533,brown,JJ
1052536,gray,JJ
1052547,dusty,JJ
1052566,venomous,JJ
1052611,loathsome,JJ
1052613,bloody,JJ
1052732,calm,JJ
1052767,wonderful,JJ
1052776,grateful,JJ
1052816,Strange,JJ
1052835,quick,JJ
1052841,painful,JJ
1052854,deep,JJ
1052901,glad,JJ
1052904,alive,JJ
1052907,grateful,JJ
1052910,sorry,JJ
1052957,beautiful,JJ
1053064,goddam,JJ
1053081,brown,JJ
1053096,black,JJ
1053109,beautiful,JJ
1053119,beautiful,JJ
1053173,filthy,JJ
1053220,regular,JJ
1053250,angry,JJ
1053279,white,JJ
1053286,unknown,JJ
1053299,brief,JJ
1053310,warm,JJ
1053321,deep,JJ
1053338,high,JJ
1053349,slow,JJ
1053357,rockstrewn,JJ
1053362,long,JJ
1053374,sky-carving,JJ
1053410,hard,JJ
1053419,soft,JJ
1053472,high,JJ
1053483,outer,JJ
1053505,wild,JJ
1053507,strange,JJ
1053509,untracked,JJ
1053555,romantic,JJ
1053653,big,JJ
1053732,incapable,JJ
1053738,true,JJ
1053809,short,JJ
1053841,dogged,JJ
1053846,stupid,JJ
1053856,own,JJ
1053861,unsurmountable,JJ
1053873,superior,JJ
1053878,long,JJ
1053914,true,JJ
1053938,aware,JJ
1053944,good-looking,JJ
1053945,American,JJ
1053962,important,JJ
1054012,bull-like,JJ
1054024,six-foot,JJ
1054032,tensile,JJ
1054042,thin,JJ
1054046,big,JJ
1054067,black,JJ
1054076,classic,JJ
1054195,industrial,JJ
1054212,lucky,JJ
1054221,lucky,JJ
1054227,underground,JJ
1054267,aware,JJ
1054279,efficacious,JJ
1054283,direct,JJ
1054296,near,JJ
1054423,solitary,JJ
1054447,strange,JJ
1054529,small,JJ
1054542,farmer-type,JJ
1054548,London-bred,JJ
1054551,such,JJ
1054555,invincible,JJ
1054588,wild,JJ
1054619,true,JJ
1054626,terrible,JJ
1054669,noble,JJ
1054683,happy,JJ
1054701,great,JJ
1054713,great,JJ
1054714,black,JJ
1054728,noble,JJ
1054731,Scottish,JJ
1054741,Asian,JJ
1054747,ferocious,JJ
1054750,African,JJ
1054756,big,JJ
1054793,tame,JJ
1054808,alert,JJ
1054846,fantastic,JJ
1054852,gaudy,JJ
1054871,mighty,JJ
1054877,Wild,JJ
1054894,such,JJ
1054896,worthy,JJ
1054923,underwater,JJ
1054927,green,JJ
1054932,blue,JJ
1054966,new,JJ
1054971,free,JJ
1055060,phony,JJ
1055065,bygone,JJ
1055072,stringy,JJ
1055106,savage,JJ
1055152,bad,JJ
1055163,fine,JJ
1055175,huge,JJ
1055176,young,JJ
1055186,strong,JJ
1055190,habitual,JJ
1055201,present,JJ
1055239,stupid,JJ
1055263,big,JJ
1055264,muscle-bound,JJ
1055353,Pressure-happy,JJ
1055365,right,JJ
1055439,aware,JJ
1055462,middle,JJ
1055470,heavy-framed,JJ
1055475,large,JJ
1055519,drunk,JJ
1055540,brassy,JJ
1055618,gentle,JJ
1055620,mighty,JJ
1055697,florid,JJ
1055699,puffy,JJ
1055703,early,JJ
1055707,natty,JJ
1055716,white,JJ
1055752,Old,JJ
1055761,fifty-dollar,JJ
1055798,wise,JJ
1055879,decent,JJ
1055916,big,JJ
1055922,drunken,JJ
1055962,forward,JJ
1056113,early,JJ
1056117,short,JJ
1056131,stiff,JJ
1056139,American,JJ
1056143,open,JJ
1056168,alert,JJ
1056202,dark,JJ
1056242,decent,JJ
1056268,exclusive,JJ
1056280,right,JJ
1056344,little,JJ
1056380,devoid,JJ
1056390,gross,JJ
1056405,American,JJ
1056413,strong,JJ
1056419,powerful,JJ
1056427,national,JJ
1056445,fine,JJ
1056446,young,JJ
1056453,able,JJ
1056465,moral,JJ
1056522,exclusive,JJ
1056538,deep,JJ
1056543,useful,JJ
1056550,eager,JJ
1056562,willing,JJ
1056568,definite,JJ
1056684,own,JJ
1056708,unhappy,JJ
1056710,anxious,JJ
1056752,good,JJ
1056761,great,JJ
1056796,honest,JJ
1056829,big,JJ
1056880,odious,JJ
1056886,big,JJ
1056896,colossal,JJ
1056911,right,JJ
1056974,right,JJ
1056988,large,JJ
1057002,young,JJ
1057007,old,JJ
1057012,unknown,JJ
1057017,prompt,JJ
1057019,juicy,JJ
1057021,modern,JJ
1057100,anxious,JJ
1057178,Holy,JJ
1057234,different,JJ
1057255,good,JJ
1057258,shaky,JJ
1057367,long,JJ
1057395,deep,JJ
1057448,hasty,JJ
1057471,rubbery,JJ
1057480,ashamed,JJ
1057516,broad,JJ
1057517,horizontal,JJ
1057532,content,JJ
1057539,good,JJ
1057581,sheer,JJ
1057605,faint,JJ
1057645,eternal,JJ
1057660,dead,JJ
1057687,vast,JJ
1057689,green,JJ
1057732,half-filled,JJ
1057784,green,JJ
1057806,phosphorescent,JJ
1057807,green,JJ
1057857,left,JJ
1057858,upper,JJ
1057863,Fresh,JJ
1057871,past,JJ
1057875,whole,JJ
1057915,great,JJ
1057916,orange,JJ
1057949,jerky,JJ
1058003,unburned,JJ
1058011,tropical,JJ
1058015,callous,JJ
1058033,own,JJ
1058041,able,JJ
1058068,leafy,JJ
1058070,vine-crisscrossed,JJ
1058098,Cautious,JJ
1058105,faint,JJ
1058128,distant,JJ
1058157,lone,JJ
1058198,dull,JJ
1058229,arrogant,JJ
1058257,mischievous,JJ
1058270,stupid,JJ
1058292,long,JJ
1058298,old,JJ
1058313,anxious,JJ
1058316,complete,JJ
1058327,devilish,JJ
1058363,blind,JJ
1058385,particular,JJ
1058399,odd,JJ
1058403,visible,JJ
1058408,sudden,JJ
1058435,wild,JJ
1058456,poor,JJ
1058465,upper,JJ
1058494,tense,JJ
1058519,impatient,JJ
1058593,invisible,JJ
1058644,right,JJ
1058656,little,JJ
1058691,sticky,JJ
1058709,dirty,JJ
1058731,flintless,JJ
1058742,exact,JJ
1058771,bad,JJ
1058784,own,JJ
1058794,thin,JJ
1058795,rusty,JJ
1058819,alive,JJ
1058827,own,JJ
1058908,Drunk,JJ
1058928,right,JJ
1058939,left,JJ
1058945,left,JJ
1058961,good,JJ
1059027,small,JJ
1059074,intense,JJ
1059081,high,JJ
1059091,Wet,JJ
1059102,oily,JJ
1059110,left,JJ
1059147,drunken,JJ
1059155,Strange,JJ
1059206,firm,JJ
1059222,shrill,JJ
1059238,free,JJ
1059281,small,JJ
1059314,unwounded,JJ
1059337,still,JJ
1059380,mute,JJ
1059506,distinct,JJ
1059560,own,JJ
1059582,thirsty,JJ
1059612,rusty,JJ
1059692,bitter,JJ
1059704,stagnant,JJ
1059743,upper,JJ
1059750,dark,JJ
1059790,convulsive,JJ
1059798,plain,JJ
1059810,similar,JJ
1059832,blood-specked,JJ
1059855,tall,JJ
1059856,young,JJ
1059895,massive,JJ
1059916,beardless,JJ
1059951,alert,JJ
1060014,right,JJ
1060056,pretty,JJ
1060129,terrific,JJ
1060130,right,JJ
1060135,big,JJ
1060217,own,JJ
